**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/3/2023 4:00:00 PM	0.355	210	8.399	210	29.699	210	82.0	7.93	210	0.55	210	0.31	210	7.78	210	0.432	210			1023.05889	210	49.8	210	58.32	210	69.2	210	180.51	210	13.20	210		999	7.630	300		999	8.476	210	8.870	330	13.8	12.3		-0.935517	-0.888657		
2/3/2023 4:15:00 PM	0.478	210	8.398	210	29.700	210	81.9	7.92	210	0.58	210	0.29	210	7.78	210	0.422	210			1023.06065	210	49.6	210	59.82	210	71.1	210	174.74	210	10.59	210		999	7.632	300		999	8.473	210	8.871	330	13.8	12.3		-0.935430	-0.888590		
2/3/2023 4:30:00 PM	0.456	210	8.395	210	29.697	210	81.9	7.93	210	0.55	210	0.30	210	7.78	210	0.427	210			1023.05899	210	49.1	210	26.80	210	74.4	210	171.46	210	11.69	210		999	7.632	300		999	8.468	210	8.872	330	13.8	12.4		-0.935416	-0.888558		
2/3/2023 4:45:00 PM	0.479	210	8.394	210	29.697	210	81.9	7.93	210	0.57	210	0.30	210	7.78	210	0.426	210			1023.05909	210	49.1	210	13.19	210	74.2	210	182.22	210	10.13	210		999	7.632	300		999	8.465	210	8.872	330	13.8	12.3		-0.935413	-0.888555		
2/3/2023 5:00:00 PM	0.501	210	8.401	210	29.697	210	81.7	7.91	210	0.53	210	0.30	210	7.78	210	0.416	210			1023.05790	210	48.7	210	6.12	210	76.4	210	173.05	210	9.62	210		999	7.631	300		999	8.467	210	8.871	330	13.8	12.3		-0.935442	-0.888583		
2/3/2023 5:15:00 PM	0.502	210	8.401	210	29.699	210	81.8	7.91	210	0.56	210	0.30	210	7.78	210	0.423	210			1023.05997	210	48.7	210	1.86	210	77.3	210	174.84	210	9.36	210		999	7.630	300		999	8.473	210	8.870	330	13.8	12.3		-0.935498	-0.888650		
2/3/2023 5:30:00 PM	0.470	210	8.400	210	29.700	210	81.8	7.91	210	0.53	210	0.30	210	7.78	210	0.419	210			1023.06069	210	48.9	210	0.32	330	76.0	210	176.68	210	11.63	210		999	7.632	300		999	8.470	210	8.871	330	13.8	12.4		-0.935432	-0.888570		
2/3/2023 5:45:00 PM	0.383	210	8.408	210	29.702	210	82.0	7.93	210	0.55	210	0.29	210	7.78	210	0.424	210			1023.05992	210	48.9	210	0.17	330	76.1	210	172.02	210	10.60	210		999	7.631	300		999	8.473	210	8.872	330	13.8	12.3		-0.935481	-0.888562		
2/3/2023 6:00:00 PM	0.515	210	8.421	210	29.705	210	81.9	7.92	210	0.51	210	0.30	210	7.78	210	0.419	210			1023.06184	210	48.7	210	0.17	330	77.2	210	177.22	210	10.48	210		999	7.630	300		999	8.485	210	8.870	330	13.8	12.3		-0.935544	-0.888670		
2/3/2023 6:15:00 PM	0.435	210	8.425	210	29.706	210	81.7	7.90	210	0.53	210	0.30	210	7.78	210	0.419	210			1023.06022	210	48.5	210	0.17	330	78.3	210	181.76	210	9.89	210		999	7.629	300		999	8.494	210	8.869	330	13.8	12.3		-0.935562	-0.888702		
2/3/2023 6:30:00 PM	0.507	210	8.433	210	29.698	210	81.6	7.89	210	0.49	210	0.31	210	7.77	210	0.433	210			1023.05468	210	48.2	210	0.17	330	79.7	210	201.89	210	7.45	210		999	7.628	300		999	8.499	210	8.869	330	13.8	12.3		-0.935615	-0.888689		
2/3/2023 6:45:00 PM	0.486	210	8.429	210	29.698	210	81.5	7.88	210	0.54	210	0.30	210	7.77	210	0.427	210			1023.05487	210	47.8	210	0.17	330	81.4	210	198.15	210	8.36	210		999	7.628	300		999	8.497	210	8.869	330	13.8	12.3		-0.935633	-0.888695		
2/3/2023 7:00:00 PM	0.423	210	8.424	210	29.707	210	81.5	7.88	210	0.50	210	0.31	210	7.77	210	0.427	210			1023.06146	210	48.2	210	0.17	330	80.8	210	171.98	210	8.42	210		999	7.628	300		999	8.497	210	8.868	330	13.8	12.3		-0.935619	-0.888723		
2/3/2023 7:15:00 PM	0.477	210	8.421	210	29.703	210	81.7	7.90	210	0.55	210	0.30	210	7.77	210	0.422	210			1023.05992	210	48.7	210	0.17	330	78.1	210	170.78	210	9.21	210		999	7.629	300		999	8.494	210	8.870	330	13.8	12.3		-0.935551	-0.888650		
2/3/2023 7:30:00 PM	0.404	210	8.414	210	29.700	210	82.0	7.93	210	0.51	210	0.30	210	7.78	210	0.420	210			1023.05771	210	48.9	210	0.17	330	77.2	210	176.00	210	10.61	210		999	7.630	300		999	8.488	210	8.871	330	13.8	12.3		-0.935534	-0.888605		
2/3/2023 7:45:00 PM	0.442	210	8.408	210	29.697	210	82.0	7.94	210	0.56	210	0.29	210	7.78	210	0.422	210			1023.05707	210	48.7	210	0.17	330	77.9	210	173.46	210	8.02	210		999	7.631	300		999	8.482	210	8.872	330	13.8	12.3		-0.935474	-0.888551		
2/3/2023 8:00:00 PM	0.468	210	8.407	210	29.693	210	82.2	7.95	210	0.53	210	0.29	210	7.78	210	0.436	210			1023.05441	210	49.1	210	0.17	330	77.4	210	173.05	210	10.25	210		999	7.632	300		999	8.479	210	8.873	330	13.8	12.3		-0.935390	-0.888465		
2/3/2023 8:15:00 PM	0.507	210	8.403	210	29.695	210	82.2	7.95	210	0.56	210	0.29	210	7.78	210	0.423	210			1023.05598	210	48.2	210	0.17	330	81.3	210	174.89	210	8.45	210		999	7.632	300		999	8.473	210	8.873	330	13.8	12.3		-0.935395	-0.888492		
2/3/2023 8:30:00 PM	0.443	210	8.383	210	29.690	210	82.5	7.99	210	0.56	210	0.31	210	7.78	210	0.427	210			1023.05557	210	48.2	210	0.17	330	81.9	210	168.97	210	8.51	210		999	7.632	300		999	8.470	210	8.873	330	13.8	12.3		-0.935440	-0.888473		
2/3/2023 8:45:00 PM	0.437	210	8.391	210	29.692	210	82.4	7.97	210	0.58	210	0.30	210	7.78	210	0.431	210			1023.05476	210	48.2	210	0.17	330	80.8	210	158.66	210	7.27	210		999	7.634	300		999	8.462	210	8.874	330	13.8	12.3		-0.935306	-0.888405		
2/3/2023 9:00:00 PM	0.467	210	8.407	210	29.695	210	82.1	7.95	210	0.51	210	0.30	210	7.78	210	0.427	210			1023.05594	210	48.3	210	0.17	330	80.0	210	166.18	210	8.92	210		999	7.632	300		999	8.472	210	8.872	330	13.8	12.4		-0.935428	-0.888520		
2/3/2023 9:15:00 PM	0.464	210	8.407	210	29.690	210	82.1	7.94	210	0.57	210	0.30	210	7.78	210	0.430	210			1023.05196	210	48.0	210	0.17	330	82.2	210	171.53	210	8.37	210		999	7.631	300		999	8.476	210	8.871	330	13.8	12.3		-0.935480	-0.888593		
2/3/2023 9:30:00 PM	0.475	210	8.411	210	29.694	210	82.0	7.93	210	0.53	210	0.29	210	7.78	210	0.428	210			1023.05385	210	48.0	210	0.17	330	83.0	210	168.20	210	7.89	210		999	7.631	300		999	8.479	210	8.872	330	13.8	12.3		-0.935458	-0.888517		
2/3/2023 9:45:00 PM	0.465	210	8.405	210	29.695	210	82.1	7.94	210	0.57	210	0.30	210	7.78	210	0.424	210			1023.05592	210	48.0	210	0.17	330	81.4	210	164.42	210	8.88	210		999	7.631	300		999	8.477	210	8.871	330	13.8	12.3		-0.935473	-0.888554		
2/3/2023 10:00:00 PM	0.458	210	8.396	210	29.695	210	82.1	7.94	210	0.55	210	0.31	210	7.78	210	0.427	210			1023.05729	210	48.2	210	0.17	330	81.3	210	161.51	210	8.90	210		999	7.633	300		999	8.468	210	8.873	330	13.8	12.3		-0.935375	-0.888509		
2/3/2023 10:15:00 PM	0.452	210	8.396	210	29.696	210	82.1	7.94	210	0.57	210	0.30	210	7.78	210	0.429	210			1023.05759	210	48.2	210	0.17	330	79.9	210	156.56	210	6.79	210		999	7.632	300		999	8.468	210	8.872	330	13.8	12.3		-0.935411	-0.888521		
2/3/2023 10:30:00 PM	0.512	210	8.397	210	29.696	210	82.1	7.95	210	0.54	210	0.29	210	7.78	210	0.419	210			1023.05776	210	48.5	210	0.17	330	78.4	210	166.02	210	7.99	210		999	7.632	300		999	8.468	210	8.873	330	13.8	12.3		-0.935430	-0.888504		
2/3/2023 10:45:00 PM	0.449	210	8.398	210	29.697	210	82.2	7.95	210	0.57	210	0.29	210	7.78	210	0.422	210			1023.05877	210	48.2	210	0.17	330	80.4	210	153.65	210	4.58	210		999	7.632	300		999	8.468	210	8.873	330	13.8	12.3		-0.935395	-0.888482		
2/3/2023 11:00:00 PM	0.494	210	8.406	210	29.702	210	82.0	7.94	210	0.53	210	0.29	210	7.78	210	0.423	210			1023.06104	210	48.5	210	0.17	330	74.6	210	148.74	210	4.65	210		999	7.632	300		999	8.469	210	8.873	330	13.8	12.3		-0.935411	-0.888485		
2/3/2023 11:15:00 PM	0.471	210	8.423	210	29.688	210	81.5	7.88	210	0.53	210	0.33	210	7.78	210	0.434	210			1023.04808	210	49.1	210	0.17	330	73.0	210	130.30	210	4.45	210		999	7.628	300		999	8.488	210	8.870	330	13.8	12.3		-0.935614	-0.888655		
2/3/2023 11:30:00 PM	0.497	210	8.430	210	29.684	210	80.9	7.83	210	0.48	210	0.34	210	7.77	210	0.419	210			1023.04341	210	49.2	210	0.17	330	71.4	210	130.17	210	3.81	210		999	7.624	300		999	8.497	210	8.865	330	13.8	12.3		-0.935840	-0.888865		
2/3/2023 11:45:00 PM	0.422	210	8.433	210	29.687	210	80.9	7.82	210	0.51	210	0.34	210	7.77	210	0.421	210			1023.04498	210	49.4	210	0.17	330	72.0	210	144.45	210	5.43	210		999	7.623	300		999	8.500	210	8.864	330	13.8	12.3		-0.935890	-0.888952		
2/4/2023 12:00:00 AM	0.529	210	8.434	210	29.692	210	80.8	7.82	210	0.49	210	0.35	210	7.77	210	0.426	210			1023.04918	210	49.2	210	0.17	330	74.4	210	156.82	210	4.62	210		999	7.623	300		999	8.503	210	8.864	330	13.8	12.3		-0.935930	-0.888935		
2/4/2023 12:15:00 AM	0.480	210	8.435	210	29.690	210	80.8	7.81	210	0.53	210	0.34	210	7.77	210	0.428	210			1023.04735	210	48.5	210	0.17	330	78.4	210	162.28	210	4.89	210		999	7.623	300		999	8.503	210	8.864	330	13.8	12.3		-0.935913	-0.888947		
2/4/2023 12:30:00 AM	0.470	210	8.438	210	29.687	210	80.7	7.80	210	0.50	210	0.35	210	7.77	210	0.425	210			1023.04467	210	48.3	210	0.17	330	79.3	210	157.20	210	3.86	210		999	7.623	300		999	8.505	210	8.865	330	13.8	12.3		-0.935915	-0.888905		
2/4/2023 12:45:00 AM	0.490	210	8.439	210	29.687	210	80.6	7.79	210	0.53	210	0.34	210	7.77	210	0.426	210			1023.04492	210	48.3	210	0.17	330	79.2	210	146.86	210	2.75	210		999	7.621	300		999	8.507	210	8.864	330	13.8	12.3		-0.935995	-0.888963		
2/4/2023 1:00:00 AM	0.462	210	8.433	210	29.690	210	80.7	7.80	210	0.48	210	0.35	210	7.77	210	0.419	210			1023.04792	210	48.2	210	0.17	330	77.8	210	134.34	210	3.23	210		999	7.621	300		999	8.505	210	8.863	330	13.8	12.3		-0.935996	-0.888984		
2/4/2023 1:15:00 AM	0.468	210	8.442	210	29.691	210	80.6	7.79	210	0.54	210	0.34	210	7.77	210	0.423	210			1023.04761	210	48.3	210	0.17	330	77.4	210	160.11	210	4.05	210		999	7.621	300		999	8.509	210	8.863	330	13.8	12.3		-0.936027	-0.889019		
2/4/2023 1:30:00 AM	0.483	210	8.437	210	29.690	210	80.6	7.79	210	0.50	210	0.34	210	7.77	210	0.426	210			1023.04708	210	48.2	210	0.17	330	81.5	210	158.72	210	2.81	210		999	7.621	300		999	8.509	210	8.863	330	13.8	12.3		-0.936032	-0.889019		
2/4/2023 1:45:00 AM	0.490	210	8.435	210	29.688	210	80.7	7.80	210	0.53	210	0.35	210	7.77	210	0.425	210			1023.04640	210	48.3	210	0.17	330	78.3	210	165.33	210	5.30	210		999	7.621	300		999	8.508	210	8.862	330	13.8	12.3		-0.936045	-0.889056		
2/4/2023 2:00:00 AM	0.473	210	8.436	210	29.690	210	80.7	7.80	210	0.51	210	0.35	210	7.77	210	0.423	210			1023.04760	210	48.3	210	0.17	330	78.2	210	167.06	210	6.16	210		999	7.621	300		999	8.506	210	8.863	330	13.8	12.3		-0.935995	-0.888986		
2/4/2023 2:15:00 AM	0.490	210	8.434	210	29.690	210	80.8	7.81	210	0.52	210	0.35	210	7.77	210	0.427	210			1023.04800	210	48.3	210	0.17	330	78.7	210	164.84	210	6.18	210		999	7.623	300		999	8.506	210	8.864	330	13.8	12.3		-0.935929	-0.888963		
2/4/2023 2:30:00 AM	0.500	210	8.433	210	29.693	210	80.9	7.82	210	0.49	210	0.34	210	7.77	210	0.418	210			1023.05021	210	48.2	210	0.17	330	80.1	210	166.42	210	5.90	210		999	7.623	300		999	8.506	210	8.864	330	13.8	12.3		-0.935908	-0.888966		
2/4/2023 2:45:00 AM	0.485	210	8.426	210	29.687	210	81.0	7.83	210	0.53	210	0.33	210	7.77	210	0.413	210			1023.04696	210	47.8	210	0.17	330	81.7	210	164.49	210	6.74	210		999	7.623	300		999	8.503	210	8.864	330	13.8	12.3		-0.935890	-0.888927		
2/4/2023 3:00:00 AM	0.469	210	8.429	210	29.689	210	80.9	7.82	210	0.49	210	0.33	210	7.77	210	0.429	210			1023.04765	210	47.6	210	0.17	330	82.1	210	155.93	210	4.75	210		999	7.624	300		999	8.500	210	8.865	330	13.8	12.3		-0.935862	-0.888912		
2/4/2023 3:15:00 AM	0.469	210	8.430	210	29.691	210	80.8	7.82	210	0.52	210	0.32	210	7.77	210	0.419	210			1023.04884	210	47.6	210	0.17	330	81.9	210	160.25	210	5.62	210		999	7.623	300		999	8.503	210	8.864	330	13.8	12.3		-0.935907	-0.888941		
2/4/2023 3:30:00 AM	0.485	210	8.431	210	29.691	210	80.9	7.82	210	0.50	210	0.33	210	7.77	210	0.422	210			1023.04876	210	47.4	210	0.17	330	81.5	210	154.74	210	4.63	210		999	7.623	300		999	8.500	210	8.865	330	13.8	12.3		-0.935891	-0.888920		
2/4/2023 3:45:00 AM	0.478	210	8.430	210	29.693	210	80.8	7.81	210	0.53	210	0.34	210	7.77	210	0.430	210			1023.05107	210	47.3	210	0.17	330	80.9	210	149.31	210	4.34	210		999	7.623	300		999	8.503	210	8.864	330	13.8	12.3		-0.935935	-0.888942		
2/4/2023 4:00:00 AM	0.492	210	8.429	210	29.693	210	80.7	7.81	210	0.50	210	0.34	210	7.77	210	0.421	210			1023.05105	210	47.6	210	0.17	330	79.2	210	145.69	210	3.60	210		999	7.624	300		999	8.501	210	8.864	330	13.8	12.3		-0.935870	-0.888923		
2/4/2023 4:15:00 AM	0.471	210	8.435	210	29.694	210	80.7	7.80	210	0.53	210	0.34	210	7.77	210	0.417	210			1023.05094	210	47.3	210	0.17	330	80.4	210	145.78	210	3.38	210		999	7.623	300		999	8.501	210	8.864	330	13.8	12.3		-0.935930	-0.888967		
2/4/2023 4:30:00 AM	0.478	210	8.433	210	29.693	210	80.7	7.80	210	0.48	210	0.34	210	7.77	210	0.431	210			1023.05029	210	47.1	210	0.17	330	80.8	210	144.25	210	3.13	210		999	7.622	300		999	8.506	210	8.864	330	13.8	12.3		-0.935963	-0.888943		
2/4/2023 4:45:00 AM	0.470	210	8.433	210	29.692	210	80.7	7.80	210	0.54	210	0.32	210	7.77	210	0.431	210			1023.04967	210	47.3	210	0.17	330	81.2	210	142.12	210	3.49	210		999	7.622	300		999	8.505	210	8.864	330	13.8	12.3		-0.935982	-0.888954		
2/4/2023 5:00:00 AM	0.463	210	8.435	210	29.690	210	80.7	7.80	210	0.50	210	0.32	210	7.77	210	0.425	210			1023.04797	210	47.3	210	0.17	330	81.6	210	151.75	210	2.83	210		999	7.622	300		999	8.505	210	8.864	330	13.8	12.3		-0.935962	-0.888940		
2/4/2023 5:15:00 AM	0.455	210	8.428	210	29.688	210	80.7	7.81	210	0.53	210	0.31	210	7.77	210	0.434	210			1023.04709	210	47.3	210	0.17	330	81.5	210	149.13	210	3.60	210		999	7.622	300		999	8.503	210	8.864	330	13.8	12.3		-0.935987	-0.888943		
2/4/2023 5:30:00 AM	0.473	210	8.424	210	29.689	210	80.8	7.81	210	0.51	210	0.32	210	7.77	210	0.415	210			1023.04845	210	47.3	210	0.17	330	80.9	210	136.34	210	2.50	210		999	7.622	300		999	8.501	210	8.864	330	13.8	12.2		-0.935963	-0.888948		
2/4/2023 5:45:00 AM	0.480	210	8.424	210	29.689	210	80.8	7.81	210	0.54	210	0.31	210	7.77	210	0.425	210			1023.04907	210	47.6	210	0.17	330	79.7	210	142.55	210	2.12	210		999	7.620	300		999	8.497	210	8.862	330	13.8	12.2		-0.936063	-0.889054		
2/4/2023 6:00:00 AM	0.459	210	8.431	210	29.691	210	80.7	7.80	210	0.52	210	0.32	210	7.77	210	0.428	210			1023.04927	210	47.6	210	0.17	330	80.0	210	159.53	210	1.76	210		999	7.620	300		999	8.505	210	8.863	330	13.8	12.3		-0.936062	-0.889013		
2/4/2023 6:15:00 AM	0.447	210	8.427	210	29.691	210	80.7	7.80	210	0.54	210	0.32	210	7.77	210	0.431	210			1023.04927	210	47.6	210	0.17	330	79.9	210	144.78	210	1.58	210		999	7.619	300		999	8.500	210	8.862	330	13.8	12.3		-0.936118	-0.889040		
2/4/2023 6:30:00 AM	0.468	210	8.423	210	29.687	210	80.7	7.81	210	0.52	210	0.31	210	7.77	210	0.437	210			1023.04729	210	47.8	210	0.17	330	81.4	210	178.29	210	2.09	210		999	7.618	300		999	8.500	210	8.860	330	13.8	12.3		-0.936214	-0.889166		
2/4/2023 6:45:00 AM	0.474	210	8.429	210	29.689	210	80.6	7.79	210	0.54	210	0.30	210	7.77	210	0.419	210			1023.04761	210	47.6	210	0.17	330	82.6	210	168.44	210	2.32	210		999	7.618	300		999	8.500	210	8.861	330	13.8	12.3		-0.936177	-0.889094		
2/4/2023 7:00:00 AM	0.468	210	8.424	210	29.689	210	80.6	7.80	210	0.52	210	0.31	210	7.77	210	0.441	210			1023.04895	210	47.6	210	0.18	330	79.4	210	151.88	210	1.46	210		999	7.619	300		999	8.497	210	8.862	330	13.8	12.2		-0.936132	-0.889072		
2/4/2023 7:15:00 AM	0.458	210	8.428	210	29.692	210	80.7	7.80	210	0.56	210	0.30	210	7.77	210	0.408	210			1023.04999	210	48.7	210	0.71	330	74.1	210	142.50	210	2.00	210		999	7.619	300		999	8.497	210	8.862	330	13.8	12.2		-0.936153	-0.889080		
2/4/2023 7:30:00 AM	0.466	210	8.425	210	29.691	210	80.7	7.80	210	0.54	210	0.31	210	7.77	210	0.416	210			1023.04996	210	48.3	210	3.42	210	76.5	210	170.91	210	1.76	210		999	7.619	300		999	8.499	210	8.862	330	13.8	12.3		-0.936155	-0.889084		
2/4/2023 7:45:00 AM	0.472	210	8.429	210	29.691	210	80.7	7.81	210	0.54	210	0.31	210	7.77	210	0.426	210			1023.04932	210	48.0	210	10.71	210	81.2	210	196.41	210	2.38	210		999	7.619	300		999	8.497	210	8.863	330	13.8	12.3		-0.936107	-0.889020		
2/4/2023 8:00:00 AM	0.462	210	8.421	210	29.690	210	80.9	7.83	210	0.52	210	0.31	210	7.77	210	0.421	210			1023.05010	210	47.4	210	23.22	210	83.4	210	188.07	210	2.80	210		999	7.618	300		999	8.499	210	8.860	330	13.8	12.3		-0.936208	-0.889148		
2/4/2023 8:15:00 AM	0.467	210	8.430	210	29.692	210	80.7	7.81	210	0.53	210	0.32	210	7.77	210	0.423	210			1023.04983	210	47.3	210	35.53	210	84.0	210	168.03	210	2.24	210		999	7.617	300		999	8.500	210	8.860	330	13.8	12.3		-0.936233	-0.889175		
2/4/2023 8:30:00 AM	0.474	210	8.424	210	29.696	210	81.0	7.83	210	0.52	210	0.33	210	7.77	210	0.416	210			1023.05421	210	47.3	210	48.94	210	84.4	210	168.20	210	1.78	210		999	7.617	300		999	8.503	210	8.860	330	13.8	12.3		-0.936235	-0.889171		
2/4/2023 8:45:00 AM	0.466	210	8.422	210	29.688	210	81.1	7.85	210	0.55	210	0.32	210	7.77	210	0.424	210			1023.04818	210	47.4	210	121.71	210	84.1	210	164.93	210	2.23	210		999	7.621	300		999	8.501	210	8.864	330	13.8	12.3		-0.936003	-0.888934		
2/4/2023 9:00:00 AM	0.468	210	8.429	210	29.690	210	81.1	7.84	210	0.51	210	0.32	210	7.77	210	0.424	210			1023.04842	210	47.4	210	106.81	210	83.7	210	168.10	210	2.38	210		999	7.624	300		999	8.499	210	8.866	330	13.8	12.3		-0.935881	-0.888835		
2/4/2023 9:15:00 AM	0.470	210	8.423	210	29.691	210	81.3	7.86	210	0.54	210	0.33	210	7.78	210	0.431	210			1023.05007	210	47.4	210	143.45	210	83.5	210	162.03	210	2.19	210		999	7.625	300		999	8.491	210	8.868	330	13.8	12.3		-0.935772	-0.888745		
2/4/2023 9:30:00 AM	0.466	210	8.441	210	29.692	210	81.2	7.85	210	0.39	210	0.32	210	7.78	210	0.419	210			1023.04831	210	47.6	210	289.83	210	83.9	210	170.22	210	2.66	210		999	7.626	300		999	8.505	210	8.869	330	13.8	12.3		-0.935758	-0.888691		
2/4/2023 9:45:00 AM	0.467	210	8.444	210	29.691	210	81.2	7.85	210	0.47	210	0.31	210	7.78	210	0.431	210			1023.04717	210	47.6	210	246.39	210	83.8	210	177.69	210	2.27	210		999	7.625	300		999	8.508	210	8.867	330	13.8	12.4		-0.935802	-0.888760		
2/4/2023 10:00:00 AM	0.469	210	8.426	210	29.684	210	81.6	7.89	210	0.49	210	0.32	210	7.78	210	0.416	210			1023.04419	210	47.6	210	214.38	210	83.7	210	190.48	210	2.01	210		999	7.627	300		999	8.496	210	8.869	330	13.8	12.4		-0.935710	-0.888666		
2/4/2023 10:15:00 AM	0.475	210	8.436	210	29.686	210	81.8	7.91	210	0.43	210	0.31	210	7.78	210	0.429	210			1023.04408	210	47.6	210	343.95	210	83.7	210	157.70	210	1.60	210		999	7.628	300		999	8.500	210	8.872	330	13.8	12.4		-0.935603	-0.888532		
2/4/2023 10:30:00 AM	0.464	210	8.411	210	29.671	210	82.5	7.98	210	0.47	210	0.29	210	7.78	210	0.422	210			1023.03643	210	47.6	210	303.97	210	83.6	210	183.06	210	1.82	210		999	7.634	300		999	8.482	210	8.877	330	13.8	12.4		-0.935272	-0.888231		
2/4/2023 10:45:00 AM	0.468	210	8.427	210	29.683	210	82.5	7.98	210	0.43	210	0.29	210	7.79	210	0.430	210			1023.04343	210	47.8	210	519.01	210	83.1	210	215.98	210	2.34	210		999	7.634	300		999	8.500	210	8.877	330	13.8	12.5		-0.935279	-0.888228		
2/4/2023 11:00:00 AM	0.467	210	8.438	210	29.686	210	82.3	7.96	210	0.46	210	0.30	210	7.78	210	0.429	210			1023.04411	210	48.0	210	323.31	210	81.9	210	189.11	210	1.63	210		999	7.632	300		999	8.491	210	8.875	330	13.8	12.5		-0.935407	-0.888344		
2/4/2023 11:15:00 AM	0.468	210	8.465	210	29.690	210	82.1	7.93	210	0.47	210	0.30	210	7.78	210	0.424	210			1023.04349	210	48.2	210	348.70	210	81.5	210	185.64	210	1.32	210		999	7.629	300		999	8.505	210	8.872	330	13.8	12.6		-0.935545	-0.888489		
