**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/12/2023 4:00:00 PM	0.368	210	7.950	210	29.780	210	83.8	8.18	210	0.44	210	0.37	210	7.87	210	0.414	210			1023.18483	210	44.0	210	97.82	210	81.4	210	320.65	210	0.29	210		999	7.664	300		999	8.024	210	8.909	330	13.8	13.0		-0.933759	-0.886961		
3/12/2023 4:15:00 PM	0.370	210	7.950	210	29.776	210	83.8	8.18	210	0.47	210	0.37	210	7.87	210	0.396	210			1023.18181	210	44.0	210	79.42	210	81.5	210	335.71	210	0.78	210		999	7.660	300		999	8.024	210	8.905	330	13.8	13.0		-0.933983	-0.887196		
3/12/2023 4:30:00 PM	0.348	210	7.949	210	29.775	210	83.7	8.18	210	0.44	210	0.39	210	7.87	210	0.403	210			1023.18146	210	44.0	210	81.90	210	81.8	210	24.83	210	0.51	210		999	7.646	300		999	8.024	210	8.891	330	13.8	13.0		-0.934749	-0.887959		
3/12/2023 4:45:00 PM	0.349	210	7.949	210	29.770	210	83.8	8.19	210	0.50	210	0.36	210	7.87	210	0.351	210			1023.17745	210	44.2	210	45.14	210	82.5	210	36.82	210	0.10	210		999	7.653	300		999	8.024	210	8.898	330	13.8	12.9		-0.934331	-0.887561		
3/12/2023 5:00:00 PM	0.359	210	7.951	210	29.767	210	83.8	8.18	210	0.45	210	0.36	210	7.87	210	0.402	210			1023.17483	210	44.2	210	30.62	210	82.7	210	21.80	210	0.00	210		999	7.658	300		999	8.023	210	8.903	330	13.8	12.9		-0.934069	-0.887291		
3/12/2023 5:15:00 PM	0.359	210	7.950	210	29.761	210	83.8	8.19	210	0.51	210	0.35	210	7.87	210	0.406	210			1023.17041	210	44.2	210	51.05	210	83.2	210	270.23	210	0.46	210		999	7.650	300		999	8.021	210	8.896	330	13.8	12.9		-0.934523	-0.887705		
3/12/2023 5:30:00 PM	0.355	210	7.922	210	29.696	210	84.0	8.22	210	0.44	210	0.33	210	7.87	210	0.389	210			1023.12328	210	44.2	210	12.69	210	83.5	210	99.65	210	0.39	210		999	7.648	300		999	8.020	210	8.893	330	13.8	12.9		-0.934621	-0.887804		
3/12/2023 5:45:00 PM	0.350	210	7.916	210	29.704	210	84.4	8.25	210	0.52	210	0.30	210	7.87	210	0.408	210			1023.13052	210	44.2	210	3.47	210	84.0	210	111.49	210	0.00	210		999	7.641	300		999	8.024	210	8.886	330	13.8	12.8		-0.935021	-0.888180		
3/12/2023 6:00:00 PM	0.360	210	7.950	210	29.743	210	84.2	8.23	210	0.47	210	0.33	210	7.87	210	0.314	210			1023.15622	210	44.2	210	3.58	210	84.8	210	87.78	210	1.62	210		999	7.640	300		999	8.026	210	8.886	330	13.8	12.8		-0.935052	-0.888221		
3/12/2023 6:15:00 PM	0.352	210	7.937	210	29.735	210	84.2	8.23	210	0.56	210	0.33	210	7.87	210	0.405	210			1023.15157	210	44.4	210	0.80	330	85.4	210	142.35	210	1.43	210		999	7.645	300		999	8.010	210	8.890	330	13.8	12.8		-0.934806	-0.887974		
3/12/2023 6:30:00 PM	0.339	210	7.936	210	29.725	210	84.2	8.23	210	0.51	210	0.35	210	7.87	210	0.089	210			1023.14374	210	44.9	210	0.18	330	86.2	210	151.38	210	2.59	210		999	7.637	300		999	8.021	210	8.883	330	13.8	12.8		-0.935232	-0.888366		
3/12/2023 6:45:00 PM	0.353	210	7.937	210	29.727	210	84.3	8.24	210	0.54	210	0.30	210	7.87	210	0.365	210			1023.14545	210	45.1	210	0.17	330	86.5	210	168.32	210	2.45	210		999	7.634	300		999	8.018	210	8.880	330	13.8	12.8		-0.935393	-0.888553		
3/12/2023 7:00:00 PM	0.342	210	7.905	210	29.643	210	84.7	8.29	210	0.46	210	0.28	210	7.88	210	0.331	210			1023.08393	210	45.8	210	0.17	330	86.3	210	151.47	210	3.83	210		999	7.626	300		999	7.994	210	8.871	330	13.8	12.8		-0.935849	-0.889010		
3/12/2023 7:15:00 PM	0.350	210	7.933	210	29.716	210	84.7	8.28	210	0.48	210	0.29	210	7.87	210	0.268	210			1023.13768	210	45.5	210	0.17	330	86.0	210	208.98	210	2.97	210		999	7.634	300		999	7.999	210	8.880	330	13.8	12.8		-0.935390	-0.888533		
3/12/2023 7:30:00 PM	0.344	210	7.941	210	29.735	210	84.3	8.24	210	0.50	210	0.31	210	7.87	210	0.320	210			1023.15084	210	45.5	210	0.17	330	86.3	210	173.14	210	1.71	210		999	7.639	300		999	8.006	210	8.886	330	13.8	12.8		-0.935142	-0.888217		
3/12/2023 7:45:00 PM	0.352	210	7.940	210	29.735	210	84.2	8.23	210	0.51	210	0.29	210	7.87	210	0.349	210			1023.15087	210	45.3	210	0.17	330	86.2	210	134.62	210	1.77	210		999	7.638	300		999	8.012	210	8.885	330	13.8	12.8		-0.935170	-0.888292		
3/12/2023 8:00:00 PM	0.353	210	7.938	210	29.729	210	84.2	8.23	210	0.46	210	0.32	210	7.87	210	0.346	210			1023.14660	210	45.6	210	0.17	330	86.6	210	171.58	210	2.55	210		999	7.641	300		999	8.012	210	8.888	330	13.8	12.8		-0.935001	-0.888104		
3/12/2023 8:15:00 PM	0.345	210	7.920	210	29.685	210	84.5	8.27	210	0.49	210	0.28	210	7.87	210	0.315	210			1023.11440	210	45.8	210	0.17	330	86.8	210	177.98	210	2.88	210		999	7.644	300		999	7.994	210	8.890	330	13.8	12.8		-0.934876	-0.887997		
3/12/2023 8:30:00 PM	0.346	210	7.923	210	29.675	210	84.7	8.29	210	0.45	210	0.29	210	7.87	210	0.354	210			1023.10646	210	45.8	210	0.17	330	86.9	210	139.13	210	2.39	210		999	7.645	300		999	8.000	210	8.891	330	13.8	12.8		-0.934817	-0.887936		
3/12/2023 8:45:00 PM	0.342	210	7.931	210	29.690	210	84.7	8.28	210	0.51	210	0.29	210	7.87	210	0.104	210			1023.11746	210	46.7	210	0.17	330	88.0	210	131.58	210	2.19	210		999	7.642	300		999	8.000	210	8.889	330	13.8	12.8		-0.934944	-0.888034		
3/12/2023 9:00:00 PM	0.339	210	7.937	210	29.698	210	84.7	8.28	210	0.47	210	0.30	210	7.87	210	0.378	210			1023.12269	210	47.6	210	0.17	330	85.2	210	144.33	210	3.53	210		999	7.641	300		999	8.004	210	8.887	330	13.8	12.8		-0.935048	-0.888150		
3/12/2023 9:15:00 PM	0.346	210	7.943	210	29.703	210	84.7	8.28	210	0.51	210	0.28	210	7.87	210	0.384	210			1023.12560	210	47.1	210	0.17	330	86.6	210	161.10	210	3.22	210		999	7.643	300		999	8.011	210	8.890	330	13.8	12.7		-0.934909	-0.887970		
3/12/2023 9:30:00 PM	0.339	210	7.941	210	29.658	210	84.8	8.29	210	0.46	210	0.29	210	7.88	210	0.115	210			1023.09083	210	47.6	210	0.17	330	85.8	210	133.02	210	3.38	210		999	7.643	300		999	8.012	210	8.889	330	13.8	12.7		-0.934891	-0.887986		
3/12/2023 9:45:00 PM	0.347	210	7.944	210	29.685	210	84.8	8.29	210	0.49	210	0.29	210	7.87	210	0.379	210			1023.11130	210	48.0	210	0.17	330	85.5	210	147.15	210	3.65	210		999	7.645	300		999	8.014	210	8.891	330	13.8	12.7		-0.934781	-0.887919		
3/12/2023 10:00:00 PM	0.343	210	7.946	210	29.695	210	84.8	8.29	210	0.48	210	0.30	210	7.87	210	0.397	210			1023.11884	210	48.2	210	0.17	330	84.7	210	119.25	210	2.27	210		999	7.634	300		999	8.015	210	8.880	330	13.8	12.7		-0.935411	-0.888507		
3/12/2023 10:15:00 PM	0.339	210	7.947	210	29.709	210	84.8	8.28	210	0.52	210	0.32	210	7.87	210	0.398	210			1023.12955	210	48.2	210	0.17	330	84.3	210	133.25	210	3.99	210		999	7.623	300		999	8.016	210	8.869	330	13.8	12.7		-0.936049	-0.889131		
3/12/2023 10:30:00 PM	0.335	210	7.944	210	29.702	210	84.7	8.28	210	0.47	210	0.32	210	7.87	210	0.409	210			1023.12476	210	48.3	210	0.17	330	83.6	210	93.88	210	2.69	210		999	7.617	300		999	8.016	210	8.864	330	13.8	12.7		-0.936357	-0.889440		
3/12/2023 10:45:00 PM	0.332	210	7.944	210	29.707	210	84.6	8.27	210	0.50	210	0.30	210	7.87	210	0.400	210			1023.12877	210	48.2	210	0.17	330	83.5	210	109.15	210	1.76	210		999	7.620	300		999	8.017	210	8.867	330	13.8	12.7		-0.936174	-0.889252		
3/12/2023 11:00:00 PM	0.329	210	7.942	210	29.710	210	84.5	8.26	210	0.45	210	0.30	210	7.87	210	0.387	210			1023.13171	210	48.0	210	0.17	330	83.4	210	132.84	210	1.96	210		999	7.628	300		999	8.015	210	8.874	330	13.8	12.7		-0.935762	-0.888853		
3/12/2023 11:15:00 PM	0.335	210	7.944	210	29.720	210	84.4	8.25	210	0.53	210	0.30	210	7.87	210	0.400	210			1023.13935	210	48.2	210	0.17	330	82.6	210	142.34	210	2.37	210		999	7.626	300		999	8.015	210	8.873	330	13.8	12.7		-0.935841	-0.888934		
3/12/2023 11:30:00 PM	0.335	210	7.945	210	29.722	210	84.4	8.24	210	0.45	210	0.29	210	7.87	210	0.413	210			1023.14059	210	48.2	210	0.17	330	83.0	210	151.20	210	1.39	210		999	7.628	300		999	8.018	210	8.875	330	13.8	12.7		-0.935721	-0.888814		
3/12/2023 11:45:00 PM	0.335	210	7.936	210	29.600	210	84.6	8.28	210	0.47	210	0.35	210	7.87	210	0.396	210			1023.04595	210	47.4	210	0.17	330	84.2	210	216.63	210	2.65	210		999	7.630	300		999	8.009	210	8.873	330	13.8	12.7		-0.935650	-0.888827		
3/13/2023 12:00:00 AM	0.329	210	7.944	210	29.747	210	84.4	8.25	210	0.45	210	0.31	210	7.87	210	0.397	210			1023.16061	210	47.3	210	0.17	330	85.4	210	211.23	210	2.46	210		999	7.659	300		999	8.014	210	8.905	330	13.8	12.7		-0.934021	-0.887183		
3/13/2023 12:15:00 AM	0.330	210	7.939	210	29.727	210	84.4	8.25	210	0.48	210	0.29	210	7.87	210	0.403	210			1023.14474	210	47.3	210	0.17	330	85.8	210	113.03	210	1.16	210		999	7.665	300		999	8.012	210	8.910	330	13.8	12.8		-0.933690	-0.886855		
3/13/2023 12:30:00 AM	0.335	210	7.942	210	29.689	210	85.2	8.33	210	0.44	210	0.27	210	7.88	210	0.413	210			1023.11496	210	47.1	210	0.17	330	85.9	210	135.97	210	2.35	210		999	7.663	300		999	8.006	210	8.909	330	13.8	12.7		-0.933775	-0.886905		
3/13/2023 12:45:00 AM	0.343	210	7.955	210	29.710	210	85.5	8.36	210	0.50	210	0.27	210	7.88	210	0.404	210			1023.12994	210	47.4	210	0.17	330	86.2	210	129.89	210	2.55	210		999	7.675	300		999	8.029	210	8.920	330	13.8	12.7		-0.933135	-0.886277		
3/13/2023 1:00:00 AM	0.340	210	7.955	210	29.738	210	85.0	8.30	210	0.45	210	0.30	210	7.87	210	0.408	210			1023.15123	210	48.3	210	0.17	330	84.3	210	136.57	210	3.62	210		999	7.674	300		999	8.026	210	8.920	330	13.8	12.7		-0.933155	-0.886315		
3/13/2023 1:15:00 AM	0.337	210	7.945	210	29.728	210	84.2	8.23	210	0.46	210	0.31	210	7.87	210	0.403	210			1023.14553	210	48.7	210	0.17	330	83.4	210	158.05	210	4.80	210		999	7.670	300		999	8.015	210	8.915	330	13.8	12.7		-0.933409	-0.886605		
3/13/2023 1:30:00 AM	0.330	210	7.945	210	29.778	210	83.9	8.19	210	0.44	210	0.33	210	7.87	210	0.405	210			1023.18454	210	48.5	210	0.17	330	83.7	210	154.50	210	4.07	210		999	7.663	300		999	8.018	210	8.909	330	13.8	12.7		-0.933783	-0.886988		
3/13/2023 1:45:00 AM	0.332	210	7.942	210	29.789	210	83.8	8.18	210	0.48	210	0.32	210	7.87	210	0.399	210			1023.19371	210	48.5	210	0.17	330	84.0	210	145.13	210	3.18	210		999	7.657	300		999	8.015	210	8.903	330	13.8	12.7		-0.934149	-0.887336		
3/13/2023 2:00:00 AM	0.325	210	7.943	210	29.784	210	83.7	8.18	210	0.42	210	0.34	210	7.87	210	0.418	210			1023.18957	210	48.9	210	0.17	330	83.1	210	138.54	210	5.17	210		999	7.646	300		999	8.015	210	8.892	330	13.8	12.7		-0.934768	-0.887913		
3/13/2023 2:15:00 AM	0.323	210	7.943	210	29.784	210	83.8	8.19	210	0.49	210	0.33	210	7.87	210	0.397	210			1023.18954	210	49.2	210	0.17	330	82.2	210	144.90	210	4.70	210		999	7.641	300		999	8.015	210	8.888	330	13.8	12.7		-0.935044	-0.888165		
3/13/2023 2:30:00 AM	0.322	210	7.944	210	29.787	210	83.8	8.19	210	0.43	210	0.33	210	7.87	210	0.402	210			1023.19126	210	49.2	210	0.17	330	82.0	210	145.64	210	4.80	210		999	7.646	300		999	8.015	210	8.892	330	13.8	12.7		-0.934760	-0.887950		
3/13/2023 2:45:00 AM	0.328	210	7.941	210	29.794	210	83.8	8.19	210	0.46	210	0.33	210	7.87	210	0.389	210			1023.19724	210	48.9	210	0.17	330	82.6	210	171.18	210	5.03	210		999	7.654	300		999	8.013	210	8.901	330	13.8	12.7		-0.934283	-0.887456		
3/13/2023 3:00:00 AM	0.343	210	7.944	210	29.773	210	84.1	8.21	210	0.44	210	0.31	210	7.87	210	0.402	210			1023.18031	210	48.3	210	0.17	330	83.7	210	209.95	210	7.68	210		999	7.655	300		999	8.015	210	8.901	330	13.8	12.7		-0.934255	-0.887427		
3/13/2023 3:15:00 AM	0.328	210	7.945	210	29.778	210	84.0	8.21	210	0.46	210	0.34	210	7.87	210	0.403	210			1023.18433	210	48.2	210	0.17	330	77.8	210	197.97	210	7.62	210		999	7.657	300		999	8.015	210	8.903	330	13.8	12.7		-0.934143	-0.887319		
3/13/2023 3:30:00 AM	0.311	210	7.946	210	29.776	210	84.1	8.22	210	0.43	210	0.35	210	7.87	210	0.396	210			1023.18247	210	48.0	210	0.17	330	77.6	210	202.98	210	5.55	210		999	7.663	300		999	8.017	210	8.909	330	13.8	12.7		-0.933793	-0.886948		
3/13/2023 3:45:00 AM	0.317	210	7.942	210	29.773	210	84.1	8.22	210	0.47	210	0.32	210	7.87	210	0.412	210			1023.18052	210	47.6	210	0.17	330	77.6	210	181.70	210	5.42	210		999	7.669	300		999	8.015	210	8.915	330	13.8	12.7		-0.933481	-0.886617		
3/13/2023 4:00:00 AM	0.369	210	7.941	210	29.768	210	84.2	8.23	210	0.43	210	0.32	210	7.87	210	0.412	210			1023.17719	210	46.9	210	0.17	330	78.0	210	188.33	210	5.84	210		999	7.671	300		999	8.014	210	8.918	330	13.8	12.6		-0.933326	-0.886481		
3/13/2023 4:15:00 AM	0.311	210	7.932	210	29.766	210	84.1	8.22	210	0.45	210	0.31	210	7.87	210	0.390	210			1023.17633	210	46.4	210	0.17	330	79.4	210	167.52	210	6.44	210		999	7.672	300		999	8.007	210	8.918	330	13.8	12.7		-0.933288	-0.886470		
3/13/2023 4:30:00 AM	0.344	210	7.937	210	29.754	210	84.2	8.23	210	0.41	210	0.31	210	7.87	210	0.411	210			1023.16655	210	46.0	210	0.17	330	79.6	210	152.86	210	5.89	210		999	7.676	300		999	8.009	210	8.921	330	13.8	12.7		-0.933056	-0.886274		
3/13/2023 4:45:00 AM	0.319	210	7.938	210	29.752	210	84.4	8.25	210	0.45	210	0.31	210	7.87	210	0.401	210			1023.16515	210	45.8	210	0.17	330	76.8	210	179.91	210	5.96	210		999	7.675	300		999	8.009	210	8.921	330	13.8	12.7		-0.933150	-0.886274		
3/13/2023 5:00:00 AM	0.333	210	7.935	210	29.750	210	84.6	8.27	210	0.41	210	0.31	210	7.87	210	0.403	210			1023.16404	210	45.6	210	0.17	330	77.5	210	164.91	210	4.80	210		999	7.674	300		999	8.006	210	8.919	330	13.8	12.7		-0.933161	-0.886377		
3/13/2023 5:15:00 AM	0.324	210	7.935	210	29.748	210	84.4	8.25	210	0.46	210	0.30	210	7.87	210	0.399	210			1023.16224	210	45.3	210	0.17	330	78.0	210	145.14	210	5.37	210		999	7.676	300		999	8.006	210	8.920	330	13.8	12.7		-0.933077	-0.886345		
3/13/2023 5:30:00 AM	0.313	210	7.930	210	29.750	210	84.6	8.27	210	0.40	210	0.32	210	7.87	210	0.400	210			1023.16431	210	45.3	210	0.17	330	78.7	210	166.85	210	7.47	210		999	7.673	300		999	8.006	210	8.919	330	13.8	12.7		-0.933263	-0.886429		
3/13/2023 5:45:00 AM	0.335	210	7.931	210	29.750	210	84.6	8.27	210	0.44	210	0.30	210	7.87	210	0.403	210			1023.16389	210	44.9	210	0.17	330	81.0	210	165.91	210	5.39	210		999	7.671	300		999	8.003	210	8.916	330	13.8	12.7		-0.933325	-0.886562		
3/13/2023 6:00:00 AM	0.374	210	7.927	210	29.743	210	84.6	8.27	210	0.39	210	0.32	210	7.87	210	0.397	210			1023.15967	210	44.7	210	0.17	330	82.1	210	175.16	210	5.97	210		999	7.670	300		999	8.001	210	8.916	330	13.8	12.7		-0.933385	-0.886572		
3/13/2023 6:15:00 AM	0.359	210	7.922	210	29.725	210	84.9	8.31	210	0.45	210	0.30	210	7.87	210	0.402	210			1023.14613	210	44.7	210	0.30	330	82.3	210	163.02	210	6.20	210		999	7.672	300		999	7.997	210	8.917	330	13.8	12.7		-0.933317	-0.886523		
3/13/2023 6:30:00 AM	0.377	210	7.924	210	29.726	210	85.3	8.34	210	0.42	210	0.30	210	7.88	210	0.409	210			1023.14633	210	44.2	210	1.93	210	82.7	210	149.53	210	7.17	210		999	7.674	300		999	7.997	210	8.919	330	13.8	12.7		-0.933163	-0.886368		
3/13/2023 6:45:00 AM	0.312	210	7.929	210	29.737	210	85.0	8.31	210	0.44	210	0.30	210	7.87	210	0.397	210			1023.15423	210	44.7	210	5.89	210	81.7	210	168.34	210	7.82	210		999	7.675	300		999	7.997	210	8.920	330	13.8	12.6		-0.933139	-0.886328		
3/13/2023 7:00:00 AM	0.350	210	7.928	210	29.737	210	85.1	8.32	210	0.40	210	0.30	210	7.87	210	0.407	210			1023.15428	210	44.7	210	8.14	210	81.0	210	171.66	210	9.42	210		999	7.673	300		999	7.998	210	8.919	330	13.8	12.7		-0.933226	-0.886415		
3/13/2023 7:15:00 AM	0.316	210	7.925	210	29.735	210	85.1	8.32	210	0.45	210	0.29	210	7.88	210	0.399	210			1023.15318	210	44.7	210	12.55	210	80.1	210	171.30	210	8.35	210		999	7.674	300		999	7.997	210	8.919	330	13.8	12.6		-0.933193	-0.886403		
3/13/2023 7:30:00 AM	0.352	210	7.925	210	29.730	210	85.3	8.34	210	0.45	210	0.29	210	7.88	210	0.400	210			1023.14949	210	44.4	210	51.30	210	79.8	210	159.60	210	6.13	210		999	7.673	300		999	7.997	210	8.918	330	13.8	12.7		-0.933257	-0.886471		
3/13/2023 7:45:00 AM	0.340	210	7.927	210	29.729	210	85.3	8.34	210	0.50	210	0.28	210	7.88	210	0.415	210			1023.14819	210	44.6	210	46.69	210	80.3	210	158.66	210	5.25	210		999	7.673	300		999	7.997	210	8.918	330	13.8	12.7		-0.933217	-0.886449		
3/13/2023 8:00:00 AM	0.341	210	7.924	210	29.729	210	85.4	8.35	210	0.46	210	0.29	210	7.88	210	0.405	210			1023.14838	210	44.2	210	44.82	210	80.6	210	147.35	210	6.13	210		999	7.673	300		999	7.997	210	8.918	330	13.8	12.7		-0.933255	-0.886431		
3/13/2023 8:15:00 AM	0.339	210	7.929	210	29.731	210	85.3	8.34	210	0.50	210	0.29	210	7.88	210	0.403	210			1023.14985	210	44.0	210	91.56	210	80.6	210	159.08	210	10.00	210		999	7.672	300		999	7.997	210	8.917	330	13.8	12.8		-0.933271	-0.886509		
3/13/2023 8:30:00 AM	0.342	210	7.926	210	29.733	210	85.4	8.35	210	0.46	210	0.30	210	7.88	210	0.408	210			1023.15170	210	43.7	210	180.87	210	80.1	210	159.87	210	8.18	210		999	7.672	300		999	7.998	210	8.918	330	13.8	12.7		-0.933294	-0.886477		
3/13/2023 8:45:00 AM	0.373	210	7.927	210	29.735	210	85.4	8.35	210	0.53	210	0.30	210	7.88	210	0.404	210			1023.15292	210	43.7	210	124.61	210	80.1	210	149.89	210	6.97	210		999	7.670	300		999	7.999	210	8.916	330	13.8	12.8		-0.933401	-0.886570		
3/13/2023 9:00:00 AM	0.355	210	7.931	210	29.738	210	85.3	8.34	210	0.46	210	0.30	210	7.88	210	0.394	210			1023.15445	210	43.7	210	180.14	210	79.2	210	143.31	210	6.45	210		999	7.668	300		999	8.000	210	8.915	330	13.8	12.8		-0.933510	-0.886651		
3/13/2023 9:15:00 AM	0.334	210	7.932	210	29.741	210	85.1	8.32	210	0.50	210	0.30	210	7.88	210	0.401	210			1023.15688	210	43.5	210	181.24	210	79.4	210	163.83	210	7.71	210		999	7.669	300		999	8.001	210	8.915	330	13.8	12.9		-0.933456	-0.886621		
3/13/2023 9:30:00 AM	0.360	210	7.932	210	29.743	210	85.1	8.32	210	0.42	210	0.30	210	7.88	210	0.406	210			1023.15853	210	43.7	210	218.23	210	80.2	210	148.90	210	7.08	210		999	7.668	300		999	8.003	210	8.914	330	13.8	12.9		-0.933490	-0.886660		
3/13/2023 9:45:00 AM	0.344	210	7.932	210	29.744	210	85.1	8.32	210	0.44	210	0.29	210	7.88	210	0.404	210			1023.15956	210	44.0	210	246.64	210	81.3	210	168.00	210	6.82	210		999	7.668	300		999	8.003	210	8.915	330	13.8	13.0		-0.933490	-0.886648		
3/13/2023 10:00:00 AM	0.362	210	7.928	210	29.744	210	85.2	8.33	210	0.40	210	0.30	210	7.88	210	0.410	210			1023.15993	210	43.8	210	280.32	210	80.8	210	156.07	210	7.45	210		999	7.667	300		999	8.000	210	8.914	330	13.8	13.0		-0.933561	-0.886700		
3/13/2023 10:15:00 AM	0.342	210	7.926	210	29.745	210	85.4	8.35	210	0.41	210	0.29	210	7.88	210	0.408	210			1023.16139	210	43.8	210	217.29	210	82.0	210	159.81	210	6.71	210		999	7.665	300		999	8.000	210	8.912	330	13.8	13.1		-0.933683	-0.886819		
3/13/2023 10:30:00 AM	0.358	210	7.924	210	29.739	210	85.5	8.36	210	0.46	210	0.29	210	7.88	210	0.394	210			1023.15682	210	44.0	210	122.06	210	82.0	210	157.52	210	5.40	210		999	7.665	300		999	8.000	210	8.910	330	13.8	13.0		-0.933691	-0.886881		
3/13/2023 10:45:00 AM	0.374	210	7.926	210	29.749	210	85.5	8.36	210	0.45	210	0.29	210	7.88	210	0.406	210			1023.16384	210	44.2	210	199.37	210	82.2	210	160.22	210	6.50	210		999	7.660	300		999	7.998	210	8.907	330	13.8	13.0		-0.933942	-0.887075		
3/13/2023 11:00:00 AM	0.354	210	7.936	210	29.751	210	85.4	8.35	210	0.34	210	0.30	210	7.88	210	0.401	210			1023.16450	210	44.2	210	334.04	210	82.4	210	158.52	210	6.22	210		999	7.661	300		999	8.003	210	8.908	330	13.8	13.0		-0.933930	-0.887046		
3/13/2023 11:15:00 AM	0.378	210	7.939	210	29.753	210	85.3	8.34	210	0.35	210	0.30	210	7.88	210	0.405	210			1023.16578	210	44.4	210	407.51	210	82.2	210	152.99	210	6.32	210		999	7.658	300		999	8.009	210	8.904	330	13.8	13.2		-0.934062	-0.887226		
